population,cohort,site,sex,id,group,Rx(ppm),age_initiation(mo),status,dead,age(days),l,m,n,o
UM-HET3,C2020,UT,f,UT13916,DNP,3,6,dead,True,1121,,,,
UM-HET3,C2020,UT,f,UT14052,DNP,3,6,dead,True,794,,,,
UM-HET3,C2020,UT,f,UT14053,DNP,3,6,dead,True,730,,,,
UM-HET3,C2020,UT,f,UT14054,DNP,3,6,dead,True,593,,,,
UM-HET3,C2020,UT,f,UT14055,DNP,3,6,dead,True,1007,,,,
UM-HET3,C2020,UT,f,UT14073,DNP,3,6,dead,True,1094,,,,
UM-HET3,C2020,UT,f,UT14074,DNP,3,6,dead,True,709,,,,
UM-HET3,C2020,UT,f,UT14075,DNP,3,6,dead,True,1258,,,,
UM-HET3,C2020,UT,f,UT14076,DNP,3,6,dead,True,749,,,,
UM-HET3,C2020,UT,f,UT14169,DNP,3,6,dead,True,874,,,,
UM-HET3,C2020,UT,f,UT14170,DNP,3,6,dead,True,811,,,,
UM-HET3,C2020,UT,f,UT14171,DNP,3,6,dead,True,873,,,,
UM-HET3,C2020,UT,f,UT14172,DNP,3,6,dead,True,733,,,,
UM-HET3,C2020,UT,f,UT14321,DNP,3,6,dead,True,587,,,,
UM-HET3,C2020,UT,f,UT14322,DNP,3,6,dead,True,743,,,,
UM-HET3,C2020,UT,f,UT14323,DNP,3,6,dead,True,948,,,,
UM-HET3,C2020,UT,f,UT14324,DNP,3,6,dead,True,1045,,,,
UM-HET3,C2020,UT,f,UT14328,DNP,3,6,dead,True,874,,,,
UM-HET3,C2020,UT,f,UT14329,DNP,3,6,dead,True,845,,,,
UM-HET3,C2020,UT,f,UT14330,DNP,3,6,dead,True,513,,,,
UM-HET3,C2020,UT,f,UT14331,DNP,3,6,dead,True,834,,,,
UM-HET3,C2020,UT,f,UT14452,DNP,3,6,dead,True,1107,,,,
UM-HET3,C2020,UT,f,UT14453,DNP,3,6,dead,True,993,,,,
UM-HET3,C2020,UT,f,UT14454,DNP,3,6,dead,True,870,,,,
UM-HET3,C2020,UT,f,UT14455,DNP,3,6,dead,True,900,,,,
UM-HET3,C2020,UT,m,UT13592,DNP,3,6,dead,True,1009,,,,
UM-HET3,C2020,UT,m,UT13593,DNP,3,6,dead,True,816,,,,
UM-HET3,C2020,UT,m,UT13594,DNP,3,6,dead,True,618,,,,
UM-HET3,C2020,UT,m,UT13646,DNP,3,6,dead,True,850,,,,
UM-HET3,C2020,UT,m,UT13647,DNP,3,6,dead,True,815,,,,
UM-HET3,C2020,UT,m,UT13648,DNP,3,6,dead,True,1013,,,,
UM-HET3,C2020,UT,m,UT13663,DNP,3,6,dead,True,946,,,,
UM-HET3,C2020,UT,m,UT13664,DNP,3,6,dead,True,893,,,,
UM-HET3,C2020,UT,m,UT13665,DNP,3,6,dead,True,425,,,,
UM-HET3,C2020,UT,m,UT13728,DNP,3,6,dead,True,437,,,,
UM-HET3,C2020,UT,m,UT13729,DNP,3,6,dead,True,1065,,,,
UM-HET3,C2020,UT,m,UT13730,DNP,3,6,dead,True,838,,,,
UM-HET3,C2020,UT,m,UT13809,DNP,3,6,dead,True,577,,,,
UM-HET3,C2020,UT,m,UT13810,DNP,3,6,dead,True,1013,,,,
UM-HET3,C2020,UT,m,UT13811,DNP,3,6,dead,True,967,,,,
UM-HET3,C2020,UT,m,UT13821,DNP,3,6,dead,True,889,,,,
UM-HET3,C2020,UT,m,UT13822,DNP,3,6,dead,True,1008,,,,
UM-HET3,C2020,UT,m,UT13823,DNP,3,6,dead,True,1021,,,,
UM-HET3,C2020,UT,m,UT13924,DNP,3,6,dead,True,1032,,,,
UM-HET3,C2020,UT,m,UT13925,DNP,3,6,dead,True,1016,,,,
UM-HET3,C2020,UT,m,UT13926,DNP,3,6,dead,True,962,,,,
UM-HET3,C2020,UT,m,UT13981,DNP,3,6,dead,True,721,,,,
UM-HET3,C2020,UT,m,UT13982,DNP,3,6,dead,True,653,,,,
UM-HET3,C2020,UT,m,UT13983,DNP,3,6,dead,True,555,,,,
UM-HET3,C2020,UT,m,UT14046,DNP,3,6,dead,True,541,,,,
UM-HET3,C2020,UT,m,UT14047,DNP,3,6,dead,True,454,,,,
UM-HET3,C2020,UT,m,UT14048,DNP,3,6,dead,True,767,,,,
UM-HET3,C2020,UT,m,UT14090,DNP,3,6,dead,True,1031,,,,
UM-HET3,C2020,UT,m,UT14091,DNP,3,6,dead,True,1126,,,,
UM-HET3,C2020,UT,m,UT14092,DNP,3,6,dead,True,1183,,,,
UM-HET3,C2020,UT,m,UT14122,DNP,3,6,dead,True,380,,,,
UM-HET3,C2020,UT,m,UT14123,DNP,3,6,dead,True,796,,,,
UM-HET3,C2020,UT,m,UT14124,DNP,3,6,dead,True,550,,,,
UM-HET3,C2020,UT,m,UT14205,DNP,3,6,dead,True,835,,,,
UM-HET3,C2020,UT,m,UT14206,DNP,3,6,dead,True,884,,,,
UM-HET3,C2020,UT,m,UT14207,DNP,3,6,dead,True,1000,,,,
UM-HET3,C2020,UT,m,UT14266,DNP,3,6,dead,True,773,,,,
UM-HET3,C2020,UT,m,UT14267,DNP,3,6,dead,True,696,,,,
UM-HET3,C2020,UT,m,UT14268,DNP,3,6,dead,True,1061,,,,
UM-HET3,C2020,UT,m,UT14318,DNP,3,6,dead,True,294,,,,
UM-HET3,C2020,UT,m,UT14319,DNP,3,6,dead,True,663,,,,
UM-HET3,C2020,UT,m,UT14320,DNP,3,6,dead,True,451,,,,
UM-HET3,C2020,UT,m,UT14379,DNP,3,6,dead,True,779,,,,
UM-HET3,C2020,UT,m,UT14380,DNP,3,6,dead,True,1099,,,,
UM-HET3,C2020,UT,m,UT14381,DNP,3,6,dead,True,394,,,,
UM-HET3,C2020,UT,m,UT14460,DNP,3,6,dead,True,370,,,,
UM-HET3,C2020,UT,m,UT14461,DNP,3,6,dead,True,832,,,,
UM-HET3,C2020,UT,m,UT14462,DNP,3,6,dead,True,1008,,,,
UM-HET3,C2020,UT,m,UT14511,DNP,3,6,dead,True,589,,,,
UM-HET3,C2020,UT,m,UT14512,DNP,3,6,dead,True,1062,,,,
UM-HET3,C2020,UT,m,UT14513,DNP,3,6,dead,True,1068,,,,
UM-HET3,C2020,TJL,f,JL21005,HYD_6,30,6,dead,True,928,,,,
UM-HET3,C2020,TJL,f,JL21006,HYD_6,30,6,dead,True,947,,,,
UM-HET3,C2020,TJL,f,JL21007,HYD_6,30,6,dead,True,850,,,,
UM-HET3,C2020,TJL,f,JL21008,HYD_6,30,6,dead,True,901,,,,
UM-HET3,C2020,TJL,f,JL21081,HYD_6,30,6,dead,True,205,,,,
UM-HET3,C2020,TJL,f,JL21082,HYD_6,30,6,dead,True,556,,,,
UM-HET3,C2020,TJL,f,JL21083,HYD_6,30,6,dead,True,782,,,,
UM-HET3,C2020,TJL,f,JL21084,HYD_6,30,6,dead,True,1203,,,,
UM-HET3,C2020,TJL,f,JL21188,HYD_6,30,6,dead,True,998,,,,
UM-HET3,C2020,TJL,f,JL21189,HYD_6,30,6,dead,True,526,,,,
UM-HET3,C2020,TJL,f,JL21190,HYD_6,30,6,dead,True,907,,,,
UM-HET3,C2020,TJL,f,JL21191,HYD_6,30,6,dead,True,749,,,,
UM-HET3,C2020,TJL,f,JL21291,HYD_6,30,6,dead,True,938,,,,
UM-HET3,C2020,TJL,f,JL21292,HYD_6,30,6,dead,True,973,,,,
UM-HET3,C2020,TJL,f,JL21293,HYD_6,30,6,dead,True,857,,,,
UM-HET3,C2020,TJL,f,JL21294,HYD_6,30,6,dead,True,800,,,,
UM-HET3,C2020,TJL,f,JL21332,HYD_6,30,6,dead,True,650,,,,
UM-HET3,C2020,TJL,f,JL21333,HYD_6,30,6,dead,True,961,,,,
UM-HET3,C2020,TJL,f,JL21334,HYD_6,30,6,dead,True,778,,,,
UM-HET3,C2020,TJL,f,JL21335,HYD_6,30,6,dead,True,984,,,,
UM-HET3,C2020,TJL,f,JL21414,HYD_6,30,6,dead,True,824,,,,
UM-HET3,C2020,TJL,f,JL21415,HYD_6,30,6,dead,True,719,,,,
UM-HET3,C2020,TJL,f,JL21416,HYD_6,30,6,dead,True,1135,,,,
UM-HET3,C2020,TJL,f,JL21417,HYD_6,30,6,dead,True,820,,,,
UM-HET3,C2020,TJL,f,JL21527,HYD_6,30,6,dead,True,627,,,,
UM-HET3,C2020,TJL,f,JL21528,HYD_6,30,6,dead,True,874,,,,
UM-HET3,C2020,TJL,f,JL21529,HYD_6,30,6,dead,True,842,,,,
UM-HET3,C2020,TJL,f,JL21530,HYD_6,30,6,dead,True,1043,,,,
UM-HET3,C2020,TJL,f,JL21590,HYD_6,30,6,dead,True,961,,,,
UM-HET3,C2020,TJL,f,JL21591,HYD_6,30,6,dead,True,1078,,,,
UM-HET3,C2020,TJL,f,JL21592,HYD_6,30,6,dead,True,941,,,,
UM-HET3,C2020,TJL,f,JL21593,HYD_6,30,6,dead,True,993,,,,
UM-HET3,C2020,TJL,f,JL21651,HYD_6,30,6,dead,True,824,,,,
UM-HET3,C2020,TJL,f,JL21652,HYD_6,30,6,dead,True,876,,,,
UM-HET3,C2020,TJL,f,JL21653,HYD_6,30,6,dead,True,793,,,,
UM-HET3,C2020,TJL,f,JL21654,HYD_6,30,6,dead,True,745,,,,
UM-HET3,C2020,TJL,f,JL21794,HYD_6,30,6,dead,True,1005,,,,
UM-HET3,C2020,TJL,f,JL21795,HYD_6,30,6,dead,True,1008,,,,
UM-HET3,C2020,TJL,f,JL21796,HYD_6,30,6,dead,True,989,,,,
UM-HET3,C2020,TJL,f,JL21797,HYD_6,30,6,dead,True,934,,,,
UM-HET3,C2020,TJL,f,JL21836,HYD_6,30,6,dead,True,955,,,,
UM-HET3,C2020,TJL,f,JL21837,HYD_6,30,6,dead,True,729,,,,
UM-HET3,C2020,TJL,f,JL21838,HYD_6,30,6,dead,True,730,,,,
UM-HET3,C2020,TJL,f,JL21839,HYD_6,30,6,dead,True,1059,,,,
UM-HET3,C2020,TJL,m,JL21033,HYD_6,30,6,dead,True,882,,,,
UM-HET3,C2020,TJL,m,JL21034,HYD_6,30,6,dead,True,1096,,,,
UM-HET3,C2020,TJL,m,JL21035,HYD_6,30,6,dead,True,1069,,,,
UM-HET3,C2020,TJL,m,JL21119,HYD_6,30,6,dead,True,816,,,,
UM-HET3,C2020,TJL,m,JL21120,HYD_6,30,6,dead,True,737,,,,
UM-HET3,C2020,TJL,m,JL21121,HYD_6,30,6,dead,True,844,,,,
UM-HET3,C2020,TJL,m,JL21165,HYD_6,30,6,dead,True,673,,,,
UM-HET3,C2020,TJL,m,JL21166,HYD_6,30,6,dead,True,868,,,,
UM-HET3,C2020,TJL,m,JL21167,HYD_6,30,6,dead,True,727,,,,
UM-HET3,C2020,TJL,m,JL21182,HYD_6,30,6,dead,True,670,,,,
UM-HET3,C2020,TJL,m,JL21183,HYD_6,30,6,dead,True,965,,,,
UM-HET3,C2020,TJL,m,JL21184,HYD_6,30,6,dead,True,1059,,,,
UM-HET3,C2020,TJL,m,JL21285,HYD_6,30,6,dead,True,1069,,,,
UM-HET3,C2020,TJL,m,JL21286,HYD_6,30,6,dead,True,495,,,,
UM-HET3,C2020,TJL,m,JL21287,HYD_6,30,6,dead,True,751,,,,
UM-HET3,C2020,TJL,m,JL21350,HYD_6,30,6,dead,True,1071,,,,
UM-HET3,C2020,TJL,m,JL21351,HYD_6,30,6,dead,True,1117,,,,
UM-HET3,C2020,TJL,m,JL21352,HYD_6,30,6,dead,True,1210,,,,
UM-HET3,C2020,TJL,m,JL21399,HYD_6,30,6,dead,True,949,,,,
UM-HET3,C2020,TJL,m,JL21400,HYD_6,30,6,dead,True,733,,,,
UM-HET3,C2020,TJL,m,JL21401,HYD_6,30,6,dead,True,910,,,,
UM-HET3,C2020,TJL,m,JL21452,HYD_6,30,6,dead,True,1134,,,,
UM-HET3,C2020,TJL,m,JL21453,HYD_6,30,6,dead,True,872,,,,
UM-HET3,C2020,TJL,m,JL21454,HYD_6,30,6,dead,True,558,,,,
UM-HET3,C2020,TJL,m,JL21548,HYD_6,30,6,dead,True,338,,,,
UM-HET3,C2020,TJL,m,JL21549,HYD_6,30,6,dead,True,1035,,,,
UM-HET3,C2020,TJL,m,JL21550,HYD_6,30,6,dead,True,601,,,,
UM-HET3,C2020,TJL,m,JL21569,HYD_6,30,6,dead,True,780,,,,
UM-HET3,C2020,TJL,m,JL21570,HYD_6,30,6,dead,True,647,,,,
UM-HET3,C2020,TJL,m,JL21571,HYD_6,30,6,dead,True,363,,,,
UM-HET3,C2020,TJL,m,JL21638,HYD_6,30,6,dead,True,538,,,,
UM-HET3,C2020,TJL,m,JL21639,HYD_6,30,6,dead,True,684,,,,
UM-HET3,C2020,TJL,m,JL21640,HYD_6,30,6,dead,True,855,,,,
UM-HET3,C2020,TJL,m,JL21680,HYD_6,30,6,dead,True,1019,,,,
UM-HET3,C2020,TJL,m,JL21681,HYD_6,30,6,dead,True,966,,,,
UM-HET3,C2020,TJL,m,JL21682,HYD_6,30,6,dead,True,824,,,,
UM-HET3,C2020,TJL,m,JL21739,HYD_6,30,6,dead,True,711,,,,
UM-HET3,C2020,TJL,m,JL21740,HYD_6,30,6,dead,True,694,,,,
UM-HET3,C2020,TJL,m,JL21741,HYD_6,30,6,dead,True,1077,,,,
UM-HET3,C2020,TJL,m,JL21812,HYD_6,30,6,dead,True,914,,,,
UM-HET3,C2020,TJL,m,JL21813,HYD_6,30,6,dead,True,1094,,,,
UM-HET3,C2020,TJL,m,JL21814,HYD_6,30,6,dead,True,1032,,,,
UM-HET3,C2020,TJL,m,JL21869,HYD_6,30,6,dead,True,939,,,,
UM-HET3,C2020,TJL,m,JL21870,HYD_6,30,6,dead,True,728,,,,
UM-HET3,C2020,TJL,m,JL21871,HYD_6,30,6,dead,True,786,,,,
UM-HET3,C2020,TJL,m,JL21916,HYD_6,30,6,dead,True,958,,,,
UM-HET3,C2020,TJL,m,JL21917,HYD_6,30,6,dead,True,1065,,,,
UM-HET3,C2020,TJL,m,JL21918,HYD_6,30,6,dead,True,728,,,,
UM-HET3,C2020,TJL,m,JL21937,HYD_6,30,6,dead,True,684,,,,
UM-HET3,C2020,TJL,m,JL21938,HYD_6,30,6,dead,True,816,,,,
UM-HET3,C2020,TJL,m,JL21939,HYD_6,30,6,dead,True,575,,,,
UM-HET3,C2020,UM,f,UM100905,HYD_6,30,6,dead,True,932,,,,
UM-HET3,C2020,UM,f,UM100912,HYD_6,30,6,dead,True,993,,,,
UM-HET3,C2020,UM,f,UM100919,HYD_6,30,6,dead,True,853,,,,
UM-HET3,C2020,UM,f,UM100926,HYD_6,30,6,dead,True,1026,,,,
UM-HET3,C2020,UM,f,UM101766,HYD_6,30,6,dead,True,1104,,,,
UM-HET3,C2020,UM,f,UM101773,HYD_6,30,6,dead,True,776,,,,
UM-HET3,C2020,UM,f,UM101780,HYD_6,30,6,dead,True,991,,,,
UM-HET3,C2020,UM,f,UM101787,HYD_6,30,6,dead,True,783,,,,
UM-HET3,C2020,UM,f,UM95326,HYD_6,30,6,dead,True,975,,,,
UM-HET3,C2020,UM,f,UM95333,HYD_6,30,6,dead,True,926,,,,
UM-HET3,C2020,UM,f,UM95340,HYD_6,30,6,dead,True,835,,,,
UM-HET3,C2020,UM,f,UM95347,HYD_6,30,6,dead,True,941,,,,
UM-HET3,C2020,UM,f,UM96040,HYD_6,30,6,dead,True,987,,,,
UM-HET3,C2020,UM,f,UM96047,HYD_6,30,6,dead,True,972,,,,
UM-HET3,C2020,UM,f,UM96054,HYD_6,30,6,dead,True,885,,,,
UM-HET3,C2020,UM,f,UM96061,HYD_6,30,6,dead,True,1042,,,,
UM-HET3,C2020,UM,f,UM96250,HYD_6,30,6,removed,False,42,,,,
UM-HET3,C2020,UM,f,UM96257,HYD_6,30,6,dead,True,873,,,,
UM-HET3,C2020,UM,f,UM96264,HYD_6,30,6,dead,True,847,,,,
UM-HET3,C2020,UM,f,UM96271,HYD_6,30,6,dead,True,539,,,,
UM-HET3,C2020,UM,f,UM96992,HYD_6,30,6,dead,True,787,,,,
UM-HET3,C2020,UM,f,UM96999,HYD_6,30,6,dead,True,915,,,,
UM-HET3,C2020,UM,f,UM97006,HYD_6,30,6,dead,True,1051,,,,
UM-HET3,C2020,UM,f,UM97013,HYD_6,30,6,dead,True,1077,,,,
UM-HET3,C2020,UM,f,UM97426,HYD_6,30,6,dead,True,968,,,,
UM-HET3,C2020,UM,f,UM97433,HYD_6,30,6,dead,True,562,,,,
UM-HET3,C2020,UM,f,UM97440,HYD_6,30,6,dead,True,802,,,,
UM-HET3,C2020,UM,f,UM97447,HYD_6,30,6,dead,True,773,,,,
UM-HET3,C2020,UM,f,UM98042,HYD_6,30,6,dead,True,817,,,,
UM-HET3,C2020,UM,f,UM98049,HYD_6,30,6,dead,True,751,,,,
UM-HET3,C2020,UM,f,UM98056,HYD_6,30,6,dead,True,848,,,,
UM-HET3,C2020,UM,f,UM98063,HYD_6,30,6,dead,True,848,,,,
UM-HET3,C2020,UM,f,UM99050,HYD_6,30,6,dead,True,896,,,,
UM-HET3,C2020,UM,f,UM99057,HYD_6,30,6,dead,True,1133,,,,
UM-HET3,C2020,UM,f,UM99064,HYD_6,30,6,dead,True,937,,,,
UM-HET3,C2020,UM,f,UM99071,HYD_6,30,6,dead,True,878,,,,
UM-HET3,C2020,UM,f,UM99246,HYD_6,30,6,dead,True,884,,,,
UM-HET3,C2020,UM,f,UM99253,HYD_6,30,6,dead,True,630,,,,
UM-HET3,C2020,UM,f,UM99260,HYD_6,30,6,dead,True,944,,,,
UM-HET3,C2020,UM,f,UM99267,HYD_6,30,6,dead,True,857,,,,
UM-HET3,C2020,UM,f,UM99897,HYD_6,30,6,dead,True,891,,,,
UM-HET3,C2020,UM,f,UM99904,HYD_6,30,6,dead,True,1191,,,,
UM-HET3,C2020,UM,f,UM99911,HYD_6,30,6,dead,True,1001,,,,
UM-HET3,C2020,UM,f,UM99918,HYD_6,30,6,dead,True,729,,,,
UM-HET3,C2020,UM,m,UM100310,HYD_6,30,6,dead,True,766,,,,
UM-HET3,C2020,UM,m,UM100317,HYD_6,30,6,dead,True,1085,,,,
UM-HET3,C2020,UM,m,UM100324,HYD_6,30,6,dead,True,799,,,,
UM-HET3,C2020,UM,m,UM100464,HYD_6,30,6,dead,True,563,,,,
UM-HET3,C2020,UM,m,UM100471,HYD_6,30,6,dead,True,1240,,,,
UM-HET3,C2020,UM,m,UM100478,HYD_6,30,6,dead,True,745,,,,
UM-HET3,C2020,UM,m,UM100765,HYD_6,30,6,removed,False,1189,,,,
UM-HET3,C2020,UM,m,UM100772,HYD_6,30,6,dead,True,1111,,,,
UM-HET3,C2020,UM,m,UM100779,HYD_6,30,6,dead,True,1109,,,,
UM-HET3,C2020,UM,m,UM101157,HYD_6,30,6,dead,True,1086,,,,
UM-HET3,C2020,UM,m,UM101164,HYD_6,30,6,dead,True,1001,,,,
UM-HET3,C2020,UM,m,UM101171,HYD_6,30,6,dead,True,1201,,,,
UM-HET3,C2020,UM,m,UM101598,HYD_6,30,6,dead,True,923,,,,
UM-HET3,C2020,UM,m,UM101605,HYD_6,30,6,dead,True,685,,,,
UM-HET3,C2020,UM,m,UM101612,HYD_6,30,6,dead,True,1280,,,,
UM-HET3,C2020,UM,m,UM95557,HYD_6,30,6,dead,True,979,,,,
UM-HET3,C2020,UM,m,UM95564,HYD_6,30,6,dead,True,867,,,,
UM-HET3,C2020,UM,m,UM95571,HYD_6,30,6,dead,True,659,,,,
UM-HET3,C2020,UM,m,UM95886,HYD_6,30,6,dead,True,733,,,,
UM-HET3,C2020,UM,m,UM95893,HYD_6,30,6,dead,True,959,,,,
UM-HET3,C2020,UM,m,UM95900,HYD_6,30,6,dead,True,815,,,,
UM-HET3,C2020,UM,m,UM96110,HYD_6,30,6,dead,True,1081,,,,
UM-HET3,C2020,UM,m,UM96117,HYD_6,30,6,dead,True,556,,,,
UM-HET3,C2020,UM,m,UM96124,HYD_6,30,6,dead,True,1075,,,,
UM-HET3,C2020,UM,m,UM96908,HYD_6,30,6,dead,True,763,,,,
UM-HET3,C2020,UM,m,UM96915,HYD_6,30,6,dead,True,951,,,,
UM-HET3,C2020,UM,m,UM96922,HYD_6,30,6,dead,True,885,,,,
UM-HET3,C2020,UM,m,UM97230,HYD_6,30,6,removed,False,411,,,,
UM-HET3,C2020,UM,m,UM97237,HYD_6,30,6,removed,False,411,,,,
UM-HET3,C2020,UM,m,UM97244,HYD_6,30,6,removed,False,411,,,,
UM-HET3,C2020,UM,m,UM97720,HYD_6,30,6,dead,True,774,,,,
UM-HET3,C2020,UM,m,UM97727,HYD_6,30,6,dead,True,984,,,,
UM-HET3,C2020,UM,m,UM97734,HYD_6,30,6,dead,True,1190,,,,
UM-HET3,C2020,UM,m,UM97902,HYD_6,30,6,dead,True,955,,,,
UM-HET3,C2020,UM,m,UM97909,HYD_6,30,6,dead,True,875,,,,
UM-HET3,C2020,UM,m,UM97916,HYD_6,30,6,dead,True,1153,,,,
UM-HET3,C2020,UM,m,UM98336,HYD_6,30,6,dead,True,1232,,,,
UM-HET3,C2020,UM,m,UM98343,HYD_6,30,6,dead,True,961,,,,
UM-HET3,C2020,UM,m,UM98350,HYD_6,30,6,dead,True,740,,,,
UM-HET3,C2020,UM,m,UM98686,HYD_6,30,6,dead,True,967,,,,
UM-HET3,C2020,UM,m,UM98693,HYD_6,30,6,dead,True,889,,,,
UM-HET3,C2020,UM,m,UM98700,HYD_6,30,6,dead,True,1129,,,,
UM-HET3,C2020,UM,m,UM98868,HYD_6,30,6,dead,True,441,,,,
UM-HET3,C2020,UM,m,UM98875,HYD_6,30,6,dead,True,881,,,,
UM-HET3,C2020,UM,m,UM98882,HYD_6,30,6,dead,True,814,,,,
UM-HET3,C2020,UM,m,UM99498,HYD_6,30,6,dead,True,1040,,,,
UM-HET3,C2020,UM,m,UM99505,HYD_6,30,6,removed,False,733,,,,
UM-HET3,C2020,UM,m,UM99512,HYD_6,30,6,dead,True,1019,,,,
UM-HET3,C2020,UM,m,UM99715,HYD_6,30,6,dead,True,770,,,,
UM-HET3,C2020,UM,m,UM99722,HYD_6,30,6,dead,True,705,,,,
UM-HET3,C2020,UM,m,UM99729,HYD_6,30,6,dead,True,474,,,,
UM-HET3,C2020,UT,f,UT13548,HYD_6,30,6,dead,True,980,,,,
UM-HET3,C2020,UT,f,UT13549,HYD_6,30,6,dead,True,1011,,,,
UM-HET3,C2020,UT,f,UT13550,HYD_6,30,6,dead,True,664,,,,
UM-HET3,C2020,UT,f,UT13551,HYD_6,30,6,dead,True,1040,,,,
UM-HET3,C2020,UT,f,UT13669,HYD_6,30,6,dead,True,928,,,,
UM-HET3,C2020,UT,f,UT13670,HYD_6,30,6,dead,True,1121,,,,
UM-HET3,C2020,UT,f,UT13671,HYD_6,30,6,dead,True,886,,,,
UM-HET3,C2020,UT,f,UT13672,HYD_6,30,6,dead,True,1030,,,,
UM-HET3,C2020,UT,f,UT13707,HYD_6,30,6,dead,True,645,,,,
UM-HET3,C2020,UT,f,UT13708,HYD_6,30,6,dead,True,604,,,,
UM-HET3,C2020,UT,f,UT13709,HYD_6,30,6,dead,True,1111,,,,
UM-HET3,C2020,UT,f,UT13710,HYD_6,30,6,dead,True,567,,,,
UM-HET3,C2020,UT,f,UT13840,HYD_6,30,6,dead,True,1233,,,,
UM-HET3,C2020,UT,f,UT13841,HYD_6,30,6,dead,True,886,,,,
UM-HET3,C2020,UT,f,UT13842,HYD_6,30,6,dead,True,787,,,,
UM-HET3,C2020,UT,f,UT13843,HYD_6,30,6,dead,True,933,,,,
UM-HET3,C2020,UT,f,UT13950,HYD_6,30,6,dead,True,784,,,,
UM-HET3,C2020,UT,f,UT13951,HYD_6,30,6,dead,True,982,,,,
UM-HET3,C2020,UT,f,UT13952,HYD_6,30,6,dead,True,948,,,,
UM-HET3,C2020,UT,f,UT13953,HYD_6,30,6,dead,True,631,,,,
UM-HET3,C2020,UT,f,UT14014,HYD_6,30,6,dead,True,1021,,,,
UM-HET3,C2020,UT,f,UT14015,HYD_6,30,6,dead,True,895,,,,
UM-HET3,C2020,UT,f,UT14016,HYD_6,30,6,dead,True,644,,,,
UM-HET3,C2020,UT,f,UT14017,HYD_6,30,6,dead,True,1014,,,,
UM-HET3,C2020,UT,f,UT14112,HYD_6,30,6,dead,True,1153,,,,
UM-HET3,C2020,UT,f,UT14113,HYD_6,30,6,dead,True,944,,,,
UM-HET3,C2020,UT,f,UT14114,HYD_6,30,6,dead,True,944,,,,
UM-HET3,C2020,UT,f,UT14115,HYD_6,30,6,dead,True,874,,,,
UM-HET3,C2020,UT,f,UT14211,HYD_6,30,6,dead,True,811,,,,
UM-HET3,C2020,UT,f,UT14212,HYD_6,30,6,dead,True,846,,,,
UM-HET3,C2020,UT,f,UT14213,HYD_6,30,6,dead,True,942,,,,
UM-HET3,C2020,UT,f,UT14214,HYD_6,30,6,dead,True,589,,,,
UM-HET3,C2020,UT,f,UT14303,HYD_6,30,6,dead,True,614,,,,
UM-HET3,C2020,UT,f,UT14304,HYD_6,30,6,dead,True,943,,,,
UM-HET3,C2020,UT,f,UT14305,HYD_6,30,6,dead,True,852,,,,
UM-HET3,C2020,UT,f,UT14306,HYD_6,30,6,dead,True,614,,,,
UM-HET3,C2020,UT,f,UT14338,HYD_6,30,6,dead,True,589,,,,
UM-HET3,C2020,UT,f,UT14339,HYD_6,30,6,dead,True,960,,,,
UM-HET3,C2020,UT,f,UT14340,HYD_6,30,6,dead,True,940,,,,
UM-HET3,C2020,UT,f,UT14341,HYD_6,30,6,dead,True,873,,,,
UM-HET3,C2020,UT,f,UT14604,HYD_6,30,6,dead,True,920,,,,
UM-HET3,C2020,UT,f,UT14605,HYD_6,30,6,dead,True,787,,,,
UM-HET3,C2020,UT,f,UT14606,HYD_6,30,6,dead,True,774,,,,
UM-HET3,C2020,UT,f,UT14607,HYD_6,30,6,dead,True,301,,,,
UM-HET3,C2020,UT,m,UT13582,HYD_6,30,6,dead,True,767,,,,
UM-HET3,C2020,UT,m,UT13583,HYD_6,30,6,dead,True,1122,,,,
UM-HET3,C2020,UT,m,UT13584,HYD_6,30,6,dead,True,680,,,,
UM-HET3,C2020,UT,m,UT13615,HYD_6,30,6,dead,True,356,,,,
UM-HET3,C2020,UT,m,UT13616,HYD_6,30,6,dead,True,782,,,,
UM-HET3,C2020,UT,m,UT13617,HYD_6,30,6,dead,True,818,,,,
UM-HET3,C2020,UT,m,UT13704,HYD_6,30,6,dead,True,1113,,,,
UM-HET3,C2020,UT,m,UT13705,HYD_6,30,6,dead,True,885,,,,
UM-HET3,C2020,UT,m,UT13706,HYD_6,30,6,dead,True,893,,,,
UM-HET3,C2020,UT,m,UT13715,HYD_6,30,6,dead,True,610,,,,
UM-HET3,C2020,UT,m,UT13716,HYD_6,30,6,dead,True,877,,,,
UM-HET3,C2020,UT,m,UT13717,HYD_6,30,6,dead,True,560,,,,
UM-HET3,C2020,UT,m,UT13775,HYD_6,30,6,dead,True,571,,,,
UM-HET3,C2020,UT,m,UT13776,HYD_6,30,6,dead,True,1050,,,,
UM-HET3,C2020,UT,m,UT13777,HYD_6,30,6,dead,True,856,,,,
UM-HET3,C2020,UT,m,UT13851,HYD_6,30,6,dead,True,964,,,,
UM-HET3,C2020,UT,m,UT13852,HYD_6,30,6,dead,True,1089,,,,
UM-HET3,C2020,UT,m,UT13853,HYD_6,30,6,dead,True,1195,,,,
UM-HET3,C2020,UT,m,UT13896,HYD_6,30,6,dead,True,972,,,,
UM-HET3,C2020,UT,m,UT13897,HYD_6,30,6,dead,True,850,,,,
UM-HET3,C2020,UT,m,UT13898,HYD_6,30,6,dead,True,861,,,,
