population,cohort,site,sex,id,group,Rx(ppm),age_initiation(mo),status,dead,age(days),l,m,n,o
UM-HET3,C2019,UM,f,UM88060,PBA,1000,9,dead,True,814,,,,
UM-HET3,C2019,UM,f,UM88067,PBA,1000,9,dead,True,750,,,,
UM-HET3,C2019,UM,f,UM88718,PBA,1000,9,dead,True,827,,,,
UM-HET3,C2019,UM,f,UM88725,PBA,1000,9,dead,True,554,,,,
UM-HET3,C2019,UM,f,UM88732,PBA,1000,9,dead,True,631,,,,
UM-HET3,C2019,UM,f,UM88739,PBA,1000,9,dead,True,827,,,,
UM-HET3,C2019,UM,f,UM88942,PBA,1000,9,dead,True,655,,,,
UM-HET3,C2019,UM,f,UM88949,PBA,1000,9,dead,True,809,,,,
UM-HET3,C2019,UM,f,UM88956,PBA,1000,9,dead,True,694,,,,
UM-HET3,C2019,UM,f,UM88963,PBA,1000,9,dead,True,825,,,,
UM-HET3,C2019,UM,f,UM90013,PBA,1000,9,dead,True,619,,,,
UM-HET3,C2019,UM,f,UM90020,PBA,1000,9,dead,True,889,,,,
UM-HET3,C2019,UM,f,UM90027,PBA,1000,9,dead,True,896,,,,
UM-HET3,C2019,UM,f,UM90034,PBA,1000,9,dead,True,1094,,,,
UM-HET3,C2019,UM,f,UM90279,PBA,1000,9,dead,True,810,,,,
UM-HET3,C2019,UM,f,UM90286,PBA,1000,9,dead,True,766,,,,
UM-HET3,C2019,UM,f,UM90293,PBA,1000,9,dead,True,978,,,,
UM-HET3,C2019,UM,f,UM90300,PBA,1000,9,dead,True,733,,,,
UM-HET3,C2019,UM,f,UM90874,PBA,1000,9,removed,False,787,,,,
UM-HET3,C2019,UM,f,UM90881,PBA,1000,9,dead,True,761,,,,
UM-HET3,C2019,UM,f,UM90888,PBA,1000,9,dead,True,1078,,,,
UM-HET3,C2019,UM,f,UM90895,PBA,1000,9,dead,True,808,,,,
UM-HET3,C2019,UM,f,UM91448,PBA,1000,9,dead,True,1134,,,,
UM-HET3,C2019,UM,f,UM91455,PBA,1000,9,dead,True,844,,,,
UM-HET3,C2019,UM,f,UM91462,PBA,1000,9,dead,True,941,,,,
UM-HET3,C2019,UM,f,UM91469,PBA,1000,9,dead,True,880,,,,
UM-HET3,C2019,UM,f,UM91868,PBA,1000,9,dead,True,1006,,,,
UM-HET3,C2019,UM,f,UM91875,PBA,1000,9,dead,True,757,,,,
UM-HET3,C2019,UM,f,UM91882,PBA,1000,9,dead,True,719,,,,
UM-HET3,C2019,UM,f,UM91889,PBA,1000,9,dead,True,964,,,,
UM-HET3,C2019,UM,f,UM92764,PBA,1000,9,dead,True,928,,,,
UM-HET3,C2019,UM,f,UM92771,PBA,1000,9,dead,True,945,,,,
UM-HET3,C2019,UM,f,UM92778,PBA,1000,9,dead,True,709,,,,
UM-HET3,C2019,UM,f,UM92785,PBA,1000,9,dead,True,792,,,,
UM-HET3,C2019,UM,f,UM93310,PBA,1000,9,dead,True,1100,,,,
UM-HET3,C2019,UM,f,UM93317,PBA,1000,9,dead,True,771,,,,
UM-HET3,C2019,UM,f,UM93324,PBA,1000,9,dead,True,735,,,,
UM-HET3,C2019,UM,f,UM93331,PBA,1000,9,dead,True,1036,,,,
UM-HET3,C2019,UM,m,UM87808,PBA,1000,9,dead,True,793,,,,
UM-HET3,C2019,UM,m,UM87815,PBA,1000,9,dead,True,1118,,,,
UM-HET3,C2019,UM,m,UM87822,PBA,1000,9,dead,True,1112,,,,
UM-HET3,C2019,UM,m,UM88291,PBA,1000,9,removed,False,324,,,,
UM-HET3,C2019,UM,m,UM88298,PBA,1000,9,removed,False,324,,,,
UM-HET3,C2019,UM,m,UM88305,PBA,1000,9,removed,False,324,,,,
UM-HET3,C2019,UM,m,UM88648,PBA,1000,9,dead,True,994,,,,
UM-HET3,C2019,UM,m,UM88655,PBA,1000,9,dead,True,720,,,,
UM-HET3,C2019,UM,m,UM88662,PBA,1000,9,dead,True,1167,,,,
UM-HET3,C2019,UM,m,UM88851,PBA,1000,9,dead,True,1098,,,,
UM-HET3,C2019,UM,m,UM88858,PBA,1000,9,dead,True,932,,,,
UM-HET3,C2019,UM,m,UM88865,PBA,1000,9,dead,True,1096,,,,
UM-HET3,C2019,UM,m,UM89404,PBA,1000,9,dead,True,801,,,,
UM-HET3,C2019,UM,m,UM89411,PBA,1000,9,dead,True,794,,,,
UM-HET3,C2019,UM,m,UM89418,PBA,1000,9,dead,True,900,,,,
UM-HET3,C2019,UM,m,UM89593,PBA,1000,9,dead,True,1034,,,,
UM-HET3,C2019,UM,m,UM89600,PBA,1000,9,dead,True,1060,,,,
UM-HET3,C2019,UM,m,UM89607,PBA,1000,9,dead,True,1019,,,,
UM-HET3,C2019,UM,m,UM89922,PBA,1000,9,dead,True,1073,,,,
UM-HET3,C2019,UM,m,UM89929,PBA,1000,9,dead,True,520,,,,
UM-HET3,C2019,UM,m,UM89936,PBA,1000,9,dead,True,882,,,,
UM-HET3,C2019,UM,m,UM90160,PBA,1000,9,dead,True,904,,,,
UM-HET3,C2019,UM,m,UM90174,PBA,1000,9,dead,True,388,,,,
UM-HET3,C2019,UM,m,UM90524,PBA,1000,9,dead,True,1076,,,,
UM-HET3,C2019,UM,m,UM90531,PBA,1000,9,dead,True,665,,,,
UM-HET3,C2019,UM,m,UM90538,PBA,1000,9,dead,True,746,,,,
UM-HET3,C2019,UM,m,UM90972,PBA,1000,9,dead,True,810,,,,
UM-HET3,C2019,UM,m,UM90979,PBA,1000,9,dead,True,395,,,,
UM-HET3,C2019,UM,m,UM90986,PBA,1000,9,dead,True,1252,,,,
UM-HET3,C2019,UM,m,UM91182,PBA,1000,9,dead,True,901,,,,
UM-HET3,C2019,UM,m,UM91189,PBA,1000,9,dead,True,743,,,,
UM-HET3,C2019,UM,m,UM91196,PBA,1000,9,dead,True,915,,,,
UM-HET3,C2019,UM,m,UM91427,PBA,1000,9,dead,True,797,,,,
UM-HET3,C2019,UM,m,UM91434,PBA,1000,9,dead,True,519,,,,
UM-HET3,C2019,UM,m,UM91441,PBA,1000,9,dead,True,871,,,,
UM-HET3,C2019,UM,m,UM92162,PBA,1000,9,dead,True,931,,,,
UM-HET3,C2019,UM,m,UM92169,PBA,1000,9,dead,True,951,,,,
UM-HET3,C2019,UM,m,UM92176,PBA,1000,9,dead,True,1064,,,,
UM-HET3,C2019,UM,m,UM92344,PBA,1000,9,dead,True,851,,,,
UM-HET3,C2019,UM,m,UM92351,PBA,1000,9,dead,True,682,,,,
UM-HET3,C2019,UM,m,UM92358,PBA,1000,9,dead,True,1008,,,,
UM-HET3,C2019,UM,m,UM92694,PBA,1000,9,dead,True,1244,,,,
UM-HET3,C2019,UM,m,UM92701,PBA,1000,9,dead,True,1216,,,,
UM-HET3,C2019,UM,m,UM92708,PBA,1000,9,dead,True,1204,,,,
UM-HET3,C2019,UM,m,UM93009,PBA,1000,9,dead,True,589,,,,
UM-HET3,C2019,UM,m,UM93016,PBA,1000,9,dead,True,787,,,,
UM-HET3,C2019,UM,m,UM93023,PBA,1000,9,dead,True,1071,,,,
UM-HET3,C2019,UM,m,UM93191,PBA,1000,9,dead,True,749,,,,
UM-HET3,C2019,UM,m,UM93198,PBA,1000,9,dead,True,735,,,,
UM-HET3,C2019,UM,m,UM93205,PBA,1000,9,dead,True,1321,,,,
UM-HET3,C2019,UT,f,UT12445,PBA,1000,9,dead,True,903,,,,
UM-HET3,C2019,UT,f,UT12446,PBA,1000,9,dead,True,587,,,,
UM-HET3,C2019,UT,f,UT12447,PBA,1000,9,dead,True,845,,,,
UM-HET3,C2019,UT,f,UT12448,PBA,1000,9,dead,True,719,,,,
UM-HET3,C2019,UT,f,UT12491,PBA,1000,9,dead,True,835,,,,
UM-HET3,C2019,UT,f,UT12492,PBA,1000,9,dead,True,467,,,,
UM-HET3,C2019,UT,f,UT12493,PBA,1000,9,dead,True,1010,,,,
UM-HET3,C2019,UT,f,UT12494,PBA,1000,9,dead,True,799,,,,
UM-HET3,C2019,UT,f,UT12620,PBA,1000,9,dead,True,749,,,,
UM-HET3,C2019,UT,f,UT12621,PBA,1000,9,dead,True,1159,,,,
UM-HET3,C2019,UT,f,UT12622,PBA,1000,9,dead,True,707,,,,
UM-HET3,C2019,UT,f,UT12623,PBA,1000,9,dead,True,833,,,,
UM-HET3,C2019,UT,f,UT12661,PBA,1000,9,dead,True,899,,,,
UM-HET3,C2019,UT,f,UT12662,PBA,1000,9,dead,True,643,,,,
UM-HET3,C2019,UT,f,UT12663,PBA,1000,9,dead,True,887,,,,
UM-HET3,C2019,UT,f,UT12664,PBA,1000,9,dead,True,946,,,,
UM-HET3,C2019,UT,f,UT12720,PBA,1000,9,dead,True,943,,,,
UM-HET3,C2019,UT,f,UT12721,PBA,1000,9,dead,True,1132,,,,
UM-HET3,C2019,UT,f,UT12722,PBA,1000,9,dead,True,755,,,,
UM-HET3,C2019,UT,f,UT12723,PBA,1000,9,dead,True,1039,,,,
UM-HET3,C2019,UT,f,UT12841,PBA,1000,9,dead,True,845,,,,
UM-HET3,C2019,UT,f,UT12842,PBA,1000,9,dead,True,893,,,,
UM-HET3,C2019,UT,f,UT12843,PBA,1000,9,dead,True,1001,,,,
UM-HET3,C2019,UT,f,UT12844,PBA,1000,9,dead,True,857,,,,
UM-HET3,C2019,UT,f,UT12959,PBA,1000,9,dead,True,795,,,,
UM-HET3,C2019,UT,f,UT12960,PBA,1000,9,dead,True,1007,,,,
UM-HET3,C2019,UT,f,UT12961,PBA,1000,9,dead,True,811,,,,
UM-HET3,C2019,UT,f,UT12962,PBA,1000,9,dead,True,784,,,,
UM-HET3,C2019,UT,f,UT13007,PBA,1000,9,dead,True,953,,,,
UM-HET3,C2019,UT,f,UT13008,PBA,1000,9,dead,True,1028,,,,
UM-HET3,C2019,UT,f,UT13009,PBA,1000,9,dead,True,750,,,,
UM-HET3,C2019,UT,f,UT13010,PBA,1000,9,dead,True,921,,,,
UM-HET3,C2019,UT,f,UT13083,PBA,1000,9,dead,True,896,,,,
UM-HET3,C2019,UT,f,UT13084,PBA,1000,9,dead,True,997,,,,
UM-HET3,C2019,UT,f,UT13085,PBA,1000,9,dead,True,1033,,,,
UM-HET3,C2019,UT,f,UT13086,PBA,1000,9,dead,True,645,,,,
UM-HET3,C2019,UT,f,UT13168,PBA,1000,9,dead,True,796,,,,
UM-HET3,C2019,UT,f,UT13169,PBA,1000,9,dead,True,895,,,,
UM-HET3,C2019,UT,f,UT13170,PBA,1000,9,dead,True,749,,,,
UM-HET3,C2019,UT,f,UT13171,PBA,1000,9,dead,True,963,,,,
UM-HET3,C2019,UT,f,UT13256,PBA,1000,9,dead,True,954,,,,
UM-HET3,C2019,UT,f,UT13257,PBA,1000,9,dead,True,966,,,,
UM-HET3,C2019,UT,f,UT13258,PBA,1000,9,dead,True,962,,,,
UM-HET3,C2019,UT,f,UT13259,PBA,1000,9,dead,True,834,,,,
UM-HET3,C2019,UT,m,UT12432,PBA,1000,9,dead,True,694,,,,
UM-HET3,C2019,UT,m,UT12433,PBA,1000,9,dead,True,902,,,,
UM-HET3,C2019,UT,m,UT12434,PBA,1000,9,dead,True,476,,,,
UM-HET3,C2019,UT,m,UT12519,PBA,1000,9,dead,True,864,,,,
UM-HET3,C2019,UT,m,UT12520,PBA,1000,9,dead,True,801,,,,
UM-HET3,C2019,UT,m,UT12521,PBA,1000,9,dead,True,1136,,,,
UM-HET3,C2019,UT,m,UT12567,PBA,1000,9,dead,True,382,,,,
UM-HET3,C2019,UT,m,UT12568,PBA,1000,9,dead,True,710,,,,
UM-HET3,C2019,UT,m,UT12569,PBA,1000,9,dead,True,696,,,,
UM-HET3,C2019,UT,m,UT12607,PBA,1000,9,dead,True,569,,,,
UM-HET3,C2019,UT,m,UT12608,PBA,1000,9,dead,True,625,,,,
UM-HET3,C2019,UT,m,UT12609,PBA,1000,9,dead,True,868,,,,
UM-HET3,C2019,UT,m,UT12672,PBA,1000,9,dead,True,931,,,,
UM-HET3,C2019,UT,m,UT12673,PBA,1000,9,dead,True,644,,,,
UM-HET3,C2019,UT,m,UT12674,PBA,1000,9,dead,True,812,,,,
UM-HET3,C2019,UT,m,UT12728,PBA,1000,9,dead,True,1126,,,,
UM-HET3,C2019,UT,m,UT12729,PBA,1000,9,removed,False,316,,,,
UM-HET3,C2019,UT,m,UT12730,PBA,1000,9,dead,True,889,,,,
UM-HET3,C2019,UT,m,UT12763,PBA,1000,9,dead,True,364,,,,
UM-HET3,C2019,UT,m,UT12764,PBA,1000,9,dead,True,211,,,,
UM-HET3,C2019,UT,m,UT12765,PBA,1000,9,dead,True,933,,,,
UM-HET3,C2019,UT,m,UT12817,PBA,1000,9,dead,True,1215,,,,
UM-HET3,C2019,UT,m,UT12818,PBA,1000,9,dead,True,661,,,,
UM-HET3,C2019,UT,m,UT12819,PBA,1000,9,dead,True,247,,,,
UM-HET3,C2019,UT,m,UT12845,PBA,1000,9,dead,True,1015,,,,
UM-HET3,C2019,UT,m,UT12846,PBA,1000,9,dead,True,375,,,,
UM-HET3,C2019,UT,m,UT12847,PBA,1000,9,dead,True,784,,,,
UM-HET3,C2019,UT,m,UT12927,PBA,1000,9,dead,True,868,,,,
UM-HET3,C2019,UT,m,UT12928,PBA,1000,9,dead,True,634,,,,
UM-HET3,C2019,UT,m,UT12929,PBA,1000,9,dead,True,793,,,,
UM-HET3,C2019,UT,m,UT12953,PBA,1000,9,dead,True,1000,,,,
UM-HET3,C2019,UT,m,UT12954,PBA,1000,9,dead,True,993,,,,
UM-HET3,C2019,UT,m,UT12955,PBA,1000,9,dead,True,747,,,,
UM-HET3,C2019,UT,m,UT13011,PBA,1000,9,dead,True,634,,,,
UM-HET3,C2019,UT,m,UT13012,PBA,1000,9,dead,True,958,,,,
UM-HET3,C2019,UT,m,UT13013,PBA,1000,9,dead,True,625,,,,
UM-HET3,C2019,UT,m,UT13087,PBA,1000,9,dead,True,748,,,,
UM-HET3,C2019,UT,m,UT13088,PBA,1000,9,dead,True,410,,,,
UM-HET3,C2019,UT,m,UT13089,PBA,1000,9,dead,True,1061,,,,
UM-HET3,C2019,UT,m,UT13133,PBA,1000,9,dead,True,734,,,,
UM-HET3,C2019,UT,m,UT13134,PBA,1000,9,dead,True,686,,,,
UM-HET3,C2019,UT,m,UT13135,PBA,1000,9,dead,True,1069,,,,
UM-HET3,C2019,UT,m,UT13179,PBA,1000,9,dead,True,855,,,,
UM-HET3,C2019,UT,m,UT13180,PBA,1000,9,dead,True,862,,,,
UM-HET3,C2019,UT,m,UT13181,PBA,1000,9,dead,True,964,,,,
UM-HET3,C2019,UT,m,UT13228,PBA,1000,9,dead,True,963,,,,
UM-HET3,C2019,UT,m,UT13229,PBA,1000,9,dead,True,415,,,,
UM-HET3,C2019,UT,m,UT13230,PBA,1000,9,dead,True,473,,,,
UM-HET3,C2019,UT,m,UT13297,PBA,1000,9,dead,True,524,,,,
UM-HET3,C2019,UT,m,UT13298,PBA,1000,9,dead,True,832,,,,
UM-HET3,C2019,UT,m,UT13299,PBA,1000,9,dead,True,841,,,,
UM-HET3,C2019,TJL,f,JL19023,SG1002,240,6,dead,True,911,,,,
UM-HET3,C2019,TJL,f,JL19024,SG1002,240,6,dead,True,1222,,,,
UM-HET3,C2019,TJL,f,JL19025,SG1002,240,6,dead,True,944,,,,
UM-HET3,C2019,TJL,f,JL19026,SG1002,240,6,dead,True,823,,,,
UM-HET3,C2019,TJL,f,JL19077,SG1002,240,6,dead,True,1120,,,,
UM-HET3,C2019,TJL,f,JL19078,SG1002,240,6,dead,True,359,,,,
UM-HET3,C2019,TJL,f,JL19079,SG1002,240,6,dead,True,944,,,,
UM-HET3,C2019,TJL,f,JL19080,SG1002,240,6,dead,True,970,,,,
UM-HET3,C2019,TJL,f,JL19154,SG1002,240,6,dead,True,1024,,,,
UM-HET3,C2019,TJL,f,JL19155,SG1002,240,6,dead,True,764,,,,
UM-HET3,C2019,TJL,f,JL19156,SG1002,240,6,dead,True,894,,,,
UM-HET3,C2019,TJL,f,JL19157,SG1002,240,6,dead,True,802,,,,
UM-HET3,C2019,TJL,f,JL19267,SG1002,240,6,dead,True,990,,,,
UM-HET3,C2019,TJL,f,JL19268,SG1002,240,6,dead,True,1061,,,,
UM-HET3,C2019,TJL,f,JL19269,SG1002,240,6,dead,True,850,,,,
UM-HET3,C2019,TJL,f,JL19270,SG1002,240,6,dead,True,844,,,,
UM-HET3,C2019,TJL,f,JL19366,SG1002,240,6,dead,True,1020,,,,
UM-HET3,C2019,TJL,f,JL19367,SG1002,240,6,dead,True,770,,,,
UM-HET3,C2019,TJL,f,JL19368,SG1002,240,6,dead,True,565,,,,
UM-HET3,C2019,TJL,f,JL19369,SG1002,240,6,dead,True,988,,,,
UM-HET3,C2019,TJL,f,JL19430,SG1002,240,6,dead,True,860,,,,
UM-HET3,C2019,TJL,f,JL19431,SG1002,240,6,dead,True,689,,,,
UM-HET3,C2019,TJL,f,JL19432,SG1002,240,6,dead,True,770,,,,
UM-HET3,C2019,TJL,f,JL19433,SG1002,240,6,dead,True,873,,,,
UM-HET3,C2019,TJL,f,JL19460,SG1002,240,6,dead,True,997,,,,
UM-HET3,C2019,TJL,f,JL19461,SG1002,240,6,dead,True,1067,,,,
UM-HET3,C2019,TJL,f,JL19462,SG1002,240,6,dead,True,966,,,,
UM-HET3,C2019,TJL,f,JL19463,SG1002,240,6,dead,True,1071,,,,
UM-HET3,C2019,TJL,f,JL19550,SG1002,240,6,dead,True,1025,,,,
UM-HET3,C2019,TJL,f,JL19551,SG1002,240,6,dead,True,846,,,,
UM-HET3,C2019,TJL,f,JL19552,SG1002,240,6,dead,True,1238,,,,
UM-HET3,C2019,TJL,f,JL19553,SG1002,240,6,dead,True,878,,,,
UM-HET3,C2019,TJL,f,JL19610,SG1002,240,6,dead,True,867,,,,
UM-HET3,C2019,TJL,f,JL19611,SG1002,240,6,dead,True,1160,,,,
UM-HET3,C2019,TJL,f,JL19612,SG1002,240,6,dead,True,972,,,,
UM-HET3,C2019,TJL,f,JL19613,SG1002,240,6,dead,True,406,,,,
UM-HET3,C2019,TJL,f,JL19716,SG1002,240,6,dead,True,729,,,,
UM-HET3,C2019,TJL,f,JL19717,SG1002,240,6,dead,True,995,,,,
UM-HET3,C2019,TJL,f,JL19718,SG1002,240,6,dead,True,721,,,,
UM-HET3,C2019,TJL,f,JL19719,SG1002,240,6,dead,True,636,,,,
UM-HET3,C2019,TJL,f,JL19766,SG1002,240,6,dead,True,625,,,,
UM-HET3,C2019,TJL,f,JL19767,SG1002,240,6,dead,True,1076,,,,
UM-HET3,C2019,TJL,f,JL19768,SG1002,240,6,dead,True,657,,,,
UM-HET3,C2019,TJL,f,JL19769,SG1002,240,6,dead,True,1040,,,,
UM-HET3,C2019,TJL,f,JL19876,SG1002,240,6,dead,True,1253,,,,
UM-HET3,C2019,TJL,f,JL19877,SG1002,240,6,dead,True,1046,,,,
UM-HET3,C2019,TJL,f,JL19878,SG1002,240,6,dead,True,878,,,,
UM-HET3,C2019,TJL,f,JL19879,SG1002,240,6,dead,True,1031,,,,
UM-HET3,C2019,TJL,m,JL19058,SG1002,240,6,dead,True,696,,,,
UM-HET3,C2019,TJL,m,JL19059,SG1002,240,6,dead,True,547,,,,
UM-HET3,C2019,TJL,m,JL19060,SG1002,240,6,dead,True,368,,,,
UM-HET3,C2019,TJL,m,JL19105,SG1002,240,6,dead,True,610,,,,
UM-HET3,C2019,TJL,m,JL19106,SG1002,240,6,dead,True,352,,,,
UM-HET3,C2019,TJL,m,JL19107,SG1002,240,6,dead,True,910,,,,
UM-HET3,C2019,TJL,m,JL19142,SG1002,240,6,dead,True,938,,,,
UM-HET3,C2019,TJL,m,JL19143,SG1002,240,6,dead,True,801,,,,
UM-HET3,C2019,TJL,m,JL19144,SG1002,240,6,dead,True,328,,,,
UM-HET3,C2019,TJL,m,JL19183,SG1002,240,6,dead,True,394,,,,
UM-HET3,C2019,TJL,m,JL19184,SG1002,240,6,dead,True,932,,,,
UM-HET3,C2019,TJL,m,JL19185,SG1002,240,6,dead,True,983,,,,
UM-HET3,C2019,TJL,m,JL19213,SG1002,240,6,dead,True,1077,,,,
UM-HET3,C2019,TJL,m,JL19214,SG1002,240,6,dead,True,896,,,,
UM-HET3,C2019,TJL,m,JL19215,SG1002,240,6,dead,True,1001,,,,
UM-HET3,C2019,TJL,m,JL19292,SG1002,240,6,dead,True,1069,,,,
UM-HET3,C2019,TJL,m,JL19293,SG1002,240,6,dead,True,234,,,,
UM-HET3,C2019,TJL,m,JL19294,SG1002,240,6,dead,True,584,,,,
UM-HET3,C2019,TJL,m,JL19356,SG1002,240,6,dead,True,952,,,,
UM-HET3,C2019,TJL,m,JL19357,SG1002,240,6,dead,True,553,,,,
UM-HET3,C2019,TJL,m,JL19358,SG1002,240,6,dead,True,1197,,,,
UM-HET3,C2019,TJL,m,JL19370,SG1002,240,6,dead,True,813,,,,
UM-HET3,C2019,TJL,m,JL19371,SG1002,240,6,dead,True,1154,,,,
UM-HET3,C2019,TJL,m,JL19372,SG1002,240,6,dead,True,615,,,,
UM-HET3,C2019,TJL,m,JL19417,SG1002,240,6,dead,True,498,,,,
UM-HET3,C2019,TJL,m,JL19418,SG1002,240,6,dead,True,822,,,,
UM-HET3,C2019,TJL,m,JL19419,SG1002,240,6,dead,True,526,,,,
UM-HET3,C2019,TJL,m,JL19485,SG1002,240,6,dead,True,746,,,,
UM-HET3,C2019,TJL,m,JL19486,SG1002,240,6,dead,True,655,,,,
UM-HET3,C2019,TJL,m,JL19487,SG1002,240,6,dead,True,876,,,,
UM-HET3,C2019,TJL,m,JL19567,SG1002,240,6,dead,True,575,,,,
UM-HET3,C2019,TJL,m,JL19568,SG1002,240,6,dead,True,620,,,,
UM-HET3,C2019,TJL,m,JL19569,SG1002,240,6,dead,True,990,,,,
UM-HET3,C2019,TJL,m,JL19598,SG1002,240,6,dead,True,792,,,,
UM-HET3,C2019,TJL,m,JL19599,SG1002,240,6,dead,True,940,,,,
UM-HET3,C2019,TJL,m,JL19600,SG1002,240,6,dead,True,668,,,,
UM-HET3,C2019,TJL,m,JL19639,SG1002,240,6,dead,True,869,,,,
UM-HET3,C2019,TJL,m,JL19640,SG1002,240,6,dead,True,279,,,,
UM-HET3,C2019,TJL,m,JL19641,SG1002,240,6,dead,True,943,,,,
UM-HET3,C2019,TJL,m,JL19703,SG1002,240,6,dead,True,815,,,,
UM-HET3,C2019,TJL,m,JL19704,SG1002,240,6,dead,True,839,,,,
UM-HET3,C2019,TJL,m,JL19705,SG1002,240,6,dead,True,1322,,,,
UM-HET3,C2019,TJL,m,JL19740,SG1002,240,6,dead,True,1141,,,,
UM-HET3,C2019,TJL,m,JL19741,SG1002,240,6,dead,True,1154,,,,
UM-HET3,C2019,TJL,m,JL19742,SG1002,240,6,dead,True,373,,,,
UM-HET3,C2019,TJL,m,JL19791,SG1002,240,6,dead,True,449,,,,
UM-HET3,C2019,TJL,m,JL19792,SG1002,240,6,dead,True,862,,,,
UM-HET3,C2019,TJL,m,JL19793,SG1002,240,6,dead,True,1190,,,,
UM-HET3,C2019,TJL,m,JL19821,SG1002,240,6,dead,True,1096,,,,
UM-HET3,C2019,TJL,m,JL19822,SG1002,240,6,dead,True,1158,,,,
UM-HET3,C2019,TJL,m,JL19823,SG1002,240,6,dead,True,837,,,,
UM-HET3,C2019,TJL,m,JL19925,SG1002,240,6,removed,False,301,,,,
UM-HET3,C2019,TJL,m,JL19926,SG1002,240,6,removed,False,301,,,,
UM-HET3,C2019,TJL,m,JL19927,SG1002,240,6,removed,False,301,,,,
UM-HET3,C2019,UM,f,UM87703,SG1002,240,6,dead,True,439,,,,
UM-HET3,C2019,UM,f,UM87710,SG1002,240,6,dead,True,848,,,,
UM-HET3,C2019,UM,f,UM87717,SG1002,240,6,dead,True,1056,,,,
UM-HET3,C2019,UM,f,UM87724,SG1002,240,6,dead,True,857,,,,
UM-HET3,C2019,UM,f,UM88263,SG1002,240,6,dead,True,554,,,,
UM-HET3,C2019,UM,f,UM88270,SG1002,240,6,dead,True,914,,,,
UM-HET3,C2019,UM,f,UM88277,SG1002,240,6,dead,True,1026,,,,
UM-HET3,C2019,UM,f,UM88529,SG1002,240,6,dead,True,1076,,,,
UM-HET3,C2019,UM,f,UM88536,SG1002,240,6,dead,True,792,,,,
UM-HET3,C2019,UM,f,UM88543,SG1002,240,6,dead,True,768,,,,
UM-HET3,C2019,UM,f,UM88550,SG1002,240,6,dead,True,908,,,,
UM-HET3,C2019,UM,f,UM89299,SG1002,240,6,dead,True,893,,,,
UM-HET3,C2019,UM,f,UM89306,SG1002,240,6,dead,True,1046,,,,
UM-HET3,C2019,UM,f,UM89313,SG1002,240,6,dead,True,514,,,,
UM-HET3,C2019,UM,f,UM89320,SG1002,240,6,dead,True,774,,,,
UM-HET3,C2019,UM,f,UM89684,SG1002,240,6,removed,False,15,,,,
UM-HET3,C2019,UM,f,UM89691,SG1002,240,6,dead,True,853,,,,
UM-HET3,C2019,UM,f,UM89698,SG1002,240,6,dead,True,871,,,,
UM-HET3,C2019,UM,f,UM89705,SG1002,240,6,removed,False,15,,,,
UM-HET3,C2019,UM,f,UM90328,SG1002,240,6,dead,True,943,,,,
UM-HET3,C2019,UM,f,UM90335,SG1002,240,6,dead,True,1007,,,,
UM-HET3,C2019,UM,f,UM90342,SG1002,240,6,dead,True,856,,,,
UM-HET3,C2019,UM,f,UM90349,SG1002,240,6,dead,True,765,,,,
UM-HET3,C2019,UM,f,UM90769,SG1002,240,6,dead,True,794,,,,
UM-HET3,C2019,UM,f,UM90776,SG1002,240,6,dead,True,1103,,,,
UM-HET3,C2019,UM,f,UM90783,SG1002,240,6,dead,True,979,,,,
UM-HET3,C2019,UM,f,UM90790,SG1002,240,6,dead,True,593,,,,
UM-HET3,C2019,UM,f,UM91686,SG1002,240,6,dead,True,709,,,,
UM-HET3,C2019,UM,f,UM91693,SG1002,240,6,dead,True,1041,,,,
UM-HET3,C2019,UM,f,UM91700,SG1002,240,6,dead,True,934,,,,
UM-HET3,C2019,UM,f,UM91707,SG1002,240,6,dead,True,735,,,,
UM-HET3,C2019,UM,f,UM91840,SG1002,240,6,dead,True,831,,,,
UM-HET3,C2019,UM,f,UM91847,SG1002,240,6,dead,True,858,,,,
UM-HET3,C2019,UM,f,UM91854,SG1002,240,6,dead,True,784,,,,
UM-HET3,C2019,UM,f,UM91861,SG1002,240,6,dead,True,694,,,,
UM-HET3,C2019,UM,f,UM92407,SG1002,240,6,dead,True,837,,,,
UM-HET3,C2019,UM,f,UM92414,SG1002,240,6,dead,True,893,,,,
UM-HET3,C2019,UM,f,UM92421,SG1002,240,6,dead,True,735,,,,
UM-HET3,C2019,UM,f,UM92428,SG1002,240,6,dead,True,1101,,,,
UM-HET3,C2019,UM,f,UM93569,SG1002,240,6,dead,True,1005,,,,
UM-HET3,C2019,UM,f,UM93576,SG1002,240,6,dead,True,1057,,,,
UM-HET3,C2019,UM,f,UM93583,SG1002,240,6,dead,True,781,,,,
UM-HET3,C2019,UM,f,UM93590,SG1002,240,6,dead,True,1121,,,,
UM-HET3,C2019,UM,m,UM87605,SG1002,240,6,removed,False,346,,,,
UM-HET3,C2019,UM,m,UM87612,SG1002,240,6,removed,False,346,,,,
UM-HET3,C2019,UM,m,UM87619,SG1002,240,6,removed,False,346,,,,
UM-HET3,C2019,UM,m,UM88116,SG1002,240,6,dead,True,829,,,,
UM-HET3,C2019,UM,m,UM88123,SG1002,240,6,dead,True,645,,,,
UM-HET3,C2019,UM,m,UM88130,SG1002,240,6,dead,True,885,,,,
UM-HET3,C2019,UM,m,UM88697,SG1002,240,6,dead,True,395,,,,
